,words,tf,idf,tfidf
11799,stikoudikaterin,8.0,8.228009992838189,65.82407994270551
11800,still,107.0,5.606971168725609,599.9459150536402
11801,stilllifephotography,3.0,9.208839245849916,27.626517737549747
11802,stillwerise,6.0,8.51569206528997,51.094152391739826
11803,stinugeiamas,5.0,8.698013622083925,43.49006811041963
11804,stinygeiamas,3.0,9.208839245849916,27.626517737549747
11805,stipple,4.0,8.921157173398134,35.684628693592536
11806,stippling,3.0,9.208839245849916,27.626517737549747
11807,stis,3.0,7.41707977662186,22.25123932986558
11808,stixakia,104.0,5.616103652288881,584.0747798380437
11809,stixakiaa,5.0,8.698013622083925,43.49006811041963
11810,stkatharinedocks,3.0,9.208839245849916,27.626517737549747
11811,stleo,3.0,8.228009992838189,24.684029978514566
11812,stleouniversity,8.0,8.228009992838189,65.82407994270551
11813,sto,30.0,2.4934558595152345,74.80367578545703
11814,stock,12.0,6.148568451158353,73.78282141390024
11815,stockholm,8.0,7.909556261719655,63.27645009375724
11816,stocking,40.0,6.618572080404089,264.7428832161636
11817,stockings,38.0,6.669865374791639,253.4548842420823
11818,stodromo,12.0,8.00486644152398,96.05839729828776
11819,stoiximan,5.0,8.110226957181807,40.551134785909035
11820,stoiximangr,4.0,8.921157173398134,35.684628693592536
11821,stokke,4.0,8.51569206528997,34.06276826115988
11822,stokkeathleisure,3.0,9.208839245849916,27.626517737549747
11823,stokkebaby,4.0,9.208839245849916,36.83535698339966
11824,stole,7.0,6.058956292468666,42.41269404728067
11825,stolen,64.0,6.148568451158353,393.5083808741346
11826,stomach,3.0,9.208839245849916,27.626517737549747
11827,ston,10.0,5.337638234942025,53.376382349420254
11828,stone,12.0,5.830114720039819,69.96137664047782
11829,stoner,31.0,6.841715631718299,212.09318458326726
11830,stoners,3.0,9.61430435395808,28.84291306187424
11831,stones,15.0,6.643889888388379,99.65834832582568
11832,stoneware,4.0,8.921157173398134,35.684628693592536
11833,stood,3.0,8.51569206528997,25.547076195869913
11834,stop,147.0,4.679830420827388,687.935071861626
11835,stopped,3.0,9.208839245849916,27.626517737549747
11836,store,123.0,4.438154621384251,545.8930184302628
11837,stores,30.0,6.282099843782876,188.4629953134863
11838,storia,4.0,6.752103473028612,27.008413892114447
11839,stories,65.0,5.065704519458383,329.2707937647949
11840,storm,17.0,6.9752470243428215,118.57919941382796
11841,stormtrooper,4.0,8.921157173398134,35.684628693592536
11842,stormyday,8.0,8.228009992838189,65.82407994270551
11843,stort,3.0,9.61430435395808,28.84291306187424
11844,story,52.0,3.935839687286169,204.66366373888079
11845,storyofmylife,4.0,8.921157173398134,35.684628693592536
11846,storyofthestreet,4.0,8.921157173398134,35.684628693592536
11847,storytelling,4.0,8.698013622083925,34.7920544883357
11848,stovabambini,5.0,9.61430435395808,48.071521769790394
11849,stpetersburg,3.0,9.208839245849916,27.626517737549747
11850,str,3.0,3.218208379490511,9.654625138471534
11851,stradivarius,4.0,8.921157173398134,35.684628693592536
11852,straight,10.0,7.3117192609640345,73.11719260964034
11853,straighthair,11.0,7.909556261719655,87.0051188789162
11854,strange,5.0,8.698013622083925,43.49006811041963
11855,strap,4.0,8.361541385462711,33.446165541850846
11856,strapless,4.0,9.208839245849916,36.83535698339966
11857,strass,3.0,9.61430435395808,28.84291306187424
11858,stratis,66.0,6.073345029920766,400.8407719747706
11859,stratisvoyiatzis,66.0,6.1177967924916,403.77458830444556
11860,stratoslykos,3.0,9.208839245849916,27.626517737549747
11861,strawberries,20.0,7.41707977662186,148.3415955324372
11862,strawberry,25.0,7.171957318588875,179.29893296472187
11863,stray,4.0,8.361541385462711,33.446165541850846
11864,straybabykittens,3.0,9.208839245849916,27.626517737549747
11865,stream,3.0,8.00486644152398,24.01459932457194
11866,streaming,3.0,9.208839245849916,27.626517737549747
11867,street,93.0,4.133665430616088,384.4308850472962
11868,street_photo_club,4.0,8.921157173398134,35.684628693592536
11869,street_photography,5.0,8.698013622083925,43.49006811041963
11870,streetart,9.0,8.110226957181807,72.99204261463626
11871,streetcasual,8.0,8.228009992838189,65.82407994270551
11872,streetchic,11.0,7.909556261719655,87.0051188789162
11873,streetdreamsmag,7.0,8.361541385462711,58.530789698238976
11874,streetfashion,65.0,6.133064264622388,398.6491772004552
11875,streetlife,7.0,8.361541385462711,58.530789698238976
11876,streetlook,4.0,8.921157173398134,35.684628693592536
11877,streetphoto,6.0,5.80764186418776,34.84585118512656
11878,streetphoto_bw,3.0,9.61430435395808,28.84291306187424
11879,streetphotographers,4.0,8.921157173398134,35.684628693592536
11880,streetphotography,89.0,5.818815164785885,517.8745496659437
11881,streets,16.0,4.57411025762028,73.18576412192448
11882,streets_and_transports,4.0,8.921157173398134,35.684628693592536
11883,streetstyle,255.0,4.697979739333066,1197.9848335299318
11884,streetstyledeluxe,4.0,8.921157173398134,35.684628693592536
11885,streetwear,18.0,7.41707977662186,133.50743597919347
11886,strength,32.0,6.500789044747705,208.02524943192657
11887,stress,8.0,5.976718194231694,47.81374555385355
11888,stressmaster,3.0,9.208839245849916,27.626517737549747
11889,stretch,3.0,8.228009992838189,24.684029978514566
11890,stretching,5.0,8.698013622083925,43.49006811041963
11891,strike,5.0,8.00486644152398,40.0243322076199
11892,strikeapose,5.0,8.698013622083925,43.49006811041963
11893,stripe,3.0,6.500789044747705,19.502367134243116
11894,striped,4.0,8.921157173398134,35.684628693592536
11895,stripes,47.0,6.593879467813718,309.9123349872447
11896,strobbing,22.0,7.21640908115971,158.7609997855136
11897,stroll,6.0,6.873464330032879,41.24078598019727
11898,stroller,3.0,8.228009992838189,24.684029978514566
11899,strolling,12.0,7.534862812278244,90.41835374733893
11900,strollingaround,5.0,8.698013622083925,43.49006811041963
11901,strollnation,4.0,9.208839245849916,36.83535698339966
11902,strong,42.0,5.963646112664342,250.47313673190234
11903,strongcitiesnetwork,4.0,8.921157173398134,35.684628693592536
11904,stronger,7.0,7.909556261719655,55.36689383203758
11905,strongerthanever,4.0,8.921157173398134,35.684628693592536
11906,strongwomenscareweakmen,6.0,8.51569206528997,51.094152391739826
11907,struggle,6.0,8.51569206528997,51.094152391739826
11908,strumpfhosen,37.0,6.696533621873801,247.77174400933063
11909,stuck,5.0,8.921157173398134,44.60578586699067
11910,student,4.0,7.12939770417008,28.51759081668032
11911,students,15.0,7.742502177056489,116.13753265584732
11912,studied,3.0,9.208839245849916,27.626517737549747
11913,studio,32.0,5.511660988921284,176.3731516454811
11914,studios,3.0,7.909556261719655,23.728668785158966
11915,study,4.0,8.921157173398134,35.684628693592536
11916,stuff,12.0,7.12939770417008,85.55277245004095
11917,stuffed,3.0,9.208839245849916,27.626517737549747
11918,stunning,27.0,7.049354996496543,190.33258490540666
11919,stupid,4.0,8.921157173398134,35.684628693592536
11920,stylart,5.0,8.698013622083925,43.49006811041963
11921,style,1010.0,2.5559762164965685,2581.535978661534
11922,styleaddict,8.0,8.228009992838189,65.82407994270551
11923,stylebar,9.0,6.546251418824463,58.916262769420165
11924,styleblog,32.0,4.774062045790505,152.76998546529617
11925,styleblogger,126.0,4.936813506390362,622.0385018051857
11926,styled,17.0,6.90625415285587,117.40632059854978
11927,stylediaries,9.0,8.110226957181807,72.99204261463626
11928,stylefashion,11.0,8.110226957181807,89.21249652899988
11929,stylegentlemaν,12.0,7.822544884730025,93.8705386167603
11930,stylegram,120.0,5.528328041406496,663.3993649687795
11931,styleguide,20.0,6.781091009901864,135.62182019803728
11932,styleinfluencer,8.0,8.228009992838189,65.82407994270551
11933,styleinspiration,47.0,6.457303932807966,303.4932848419744
11934,styleinspo,27.0,7.088575709649825,191.39154416054527
11935,styleiswhat,38.0,7.171957318588875,272.53437810637723
11936,styleloveoutfits,8.0,8.228009992838189,65.82407994270551
11937,stylemeligan,7.0,8.361541385462711,58.530789698238976
11938,styleoftheday,55.0,6.247008523971606,343.5854688184383
11939,styleonthestreet,3.0,9.208839245849916,27.626517737549747
11940,styles,39.0,6.102758915127059,238.0075976899553
11941,styletips,5.0,8.698013622083925,43.49006811041963
11942,styletoinspire,3.0,9.208839245849916,27.626517737549747
11943,styletraveler,6.0,8.51569206528997,51.094152391739826
11944,styleverde,8.0,8.921157173398134,71.36925738718507
11945,styling,99.0,5.562519406154775,550.6894212093227
11946,stylish,275.0,4.590423833111804,1262.366554105746
11947,stylishious,8.0,8.361541385462711,66.89233108370169
11948,stylishwomen,15.0,7.599401333415815,113.99102000123723
11949,stylist,9.0,6.669865374791639,60.028788373124755
11950,stylling,5.0,8.698013622083925,43.49006811041963
11951,stλψ,51.0,7.47423819046181,381.1861477135523
11952,su,5.0,1.8784340340055132,9.392170170027565
11953,sua,15.0,5.380197849360821,80.7029677404123
11954,subacquea,46.0,6.47881013802893,298.02526634933076
11955,subaqua,46.0,6.47881013802893,298.02526634933076
11956,subduedgreece,3.0,9.208839245849916,27.626517737549747
11957,subitiles,25.0,7.088575709649825,177.21439274124563
11958,subject,5.0,8.698013622083925,43.49006811041963
11959,sublime,5.0,8.698013622083925,43.49006811041963
11960,submarine,3.0,9.208839245849916,27.626517737549747
11961,subs,52.0,5.938003682051004,308.7761914666522
11962,subscribe,17.0,7.47423819046181,127.06204923785076
11963,subscriber,4.0,8.921157173398134,35.684628693592536
11964,subscriptionbox,10.0,8.00486644152398,80.0486644152398
11965,subtitles,118.0,5.536766910052361,653.3384953861786
11966,subtleluxury,5.0,8.698013622083925,43.49006811041963
11967,succeed,4.0,8.921157173398134,35.684628693592536
11968,success,27.0,6.90625415285587,186.46886212710848
11969,successful,7.0,8.00486644152398,56.03406509066786
11970,successfully,3.0,9.208839245849916,27.626517737549747
11971,succubus,14.0,7.668394204902767,107.35751886863873
11972,sucks,3.0,9.208839245849916,27.626517737549747
11973,suddenly,8.0,8.228009992838189,65.82407994270551
11974,suede,25.0,7.41707977662186,185.42699441554652
11975,suffer,3.0,8.698013622083925,26.094040866251774
11976,suffering,3.0,9.208839245849916,27.626517737549747
11977,suffix,3.0,9.208839245849916,27.626517737549747
11978,sugar,11.0,7.363012555351585,80.99313810886743
11979,sugarfreeshops,4.0,8.921157173398134,35.684628693592536
11980,sugargirlsdoitbetter,3.0,9.208839245849916,27.626517737549747
11981,suggest,3.0,8.51569206528997,25.547076195869913
11982,suggestion,3.0,9.208839245849916,27.626517737549747
11983,suicide,4.0,8.921157173398134,35.684628693592536
11984,suis,3.0,7.668394204902767,23.0051826147083
11985,suisse,11.0,7.909556261719655,87.0051188789162
11986,suit,45.0,4.814390091177477,216.64755410298645
11987,suitcase,5.0,8.51569206528997,42.57846032644985
11988,suitcasedress,3.0,9.208839245849916,27.626517737549747
11989,suits,19.0,6.9752470243428215,132.52969346251362
11990,suitup,4.0,8.921157173398134,35.684628693592536
11991,suivez,25.0,6.940155704531551,173.50389261328877
11992,sul,7.0,6.618572080404089,46.33000456282862
11993,sum,3.0,3.1926820861515623,9.578046258454687
11994,sumilon,5.0,10.307451534518025,51.53725767259012
11995,summary,5.0,8.698013622083925,43.49006811041963
11996,summathites_,6.0,8.51569206528997,51.094152391739826
11997,summer,1001.0,3.2115583134204937,3214.769871733914
11998,summerbody,3.0,9.208839245849916,27.626517737549747
11999,summerbreeze,3.0,9.208839245849916,27.626517737549747
12000,summerbride,5.0,8.698013622083925,43.49006811041963
12001,summercollection,43.0,6.546251418824463,281.4888110094519
12002,summerfashion,8.0,8.228009992838189,65.82407994270551
12003,summergirl,3.0,9.208839245849916,27.626517737549747
12004,summeringreece,30.0,6.90625415285587,207.1876245856761
12005,summeriscoming,57.0,6.2644002666834755,357.0708152009581
12006,summerishere,12.0,7.822544884730025,93.8705386167603
12007,summerisloading,6.0,8.51569206528997,51.094152391739826
12008,summerisnear,3.0,9.208839245849916,27.626517737549747
12009,summerjewelry,3.0,9.208839245849916,27.626517737549747
12010,summerloading,43.0,6.569781916234657,282.50062239809023
12011,summerlook,7.0,8.361541385462711,58.530789698238976
12012,summerlover,3.0,9.208839245849916,27.626517737549747
12013,summermodeon,3.0,9.208839245849916,27.626517737549747
12014,summermood,36.0,6.723932596061915,242.06157345822893
12015,summerready,3.0,9.208839245849916,27.626517737549747
12016,summerstyle,17.0,7.47423819046181,127.06204923785076
12017,summertime,39.0,6.643889888388379,259.1117056471468
12018,summervibes,54.0,6.318467487953751,341.19724434950257
12019,summerwedding,8.0,7.822544884730025,62.5803590778402
12020,summerweddings,4.0,8.921157173398134,35.684628693592536
12021,summery,3.0,9.208839245849916,27.626517737549747
12022,summit,6.0,9.61430435395808,57.68582612374848
12023,sun,350.0,3.148937537188705,1102.1281380160467
12024,suncare,4.0,8.921157173398134,35.684628693592536
12025,sunday,236.0,4.6204761781782056,1090.4323780500565
12026,sundayfunday,16.0,7.534862812278244,120.5578049964519
12027,sundaymood,16.0,7.534862812278244,120.5578049964519
12028,sundaymorning,5.0,8.698013622083925,43.49006811041963
12029,sundaymotivation,4.0,8.921157173398134,35.684628693592536
12030,sundaynight,8.0,8.228009992838189,65.82407994270551
12031,sundays,33.0,6.723932596061915,221.8897756700432
12032,sundaysbelike,3.0,9.208839245849916,27.626517737549747
12033,sundaysomewhere,7.0,8.921157173398134,62.44810021378694
12034,sunglasses,114.0,5.296816240421769,603.8370514080817
12035,sunglasseseverywhere,11.0,7.909556261719655,87.0051188789162
12036,sunil__sr,4.0,10.307451534518025,41.2298061380721
12037,sunisup,3.0,9.208839245849916,27.626517737549747
12038,sunlight,11.0,7.909556261719655,87.0051188789162
12039,sunnies,61.0,6.2644002666834755,382.128416267692
12040,sunny,100.0,4.909288833000272,490.9288833000272
12041,sunnybaltzi,3.0,9.208839245849916,27.626517737549747
12042,sunnyday,126.0,5.417102406296271,682.5549031933301
12043,sunnydays,9.0,8.110226957181807,72.99204261463626
12044,sunnylife,3.0,9.208839245849916,27.626517737549747
12045,sunrise,25.0,6.940155704531551,173.50389261328877
12046,sunrise_and_sunsets,7.0,8.361541385462711,58.530789698238976
12047,sunscreen,3.0,9.208839245849916,27.626517737549747
12048,sunset,207.0,4.723955225736326,977.8587317274195
12049,sunset_greece,48.0,6.436250523610134,308.94002513328644
12050,sunset_hub,3.0,9.208839245849916,27.626517737549747
12051,sunset_madness,6.0,8.51569206528997,51.094152391739826
12052,sunset_pics,7.0,8.361541385462711,58.530789698238976
12053,sunsetgo,3.0,9.208839245849916,27.626517737549747
12054,sunsethunter,5.0,8.698013622083925,43.49006811041963
12055,sunsetlovers,8.0,8.228009992838189,65.82407994270551
12056,sunsetpic,3.0,9.208839245849916,27.626517737549747
12057,sunsetporn,12.0,7.909556261719655,94.91467514063586
12058,sunsets,30.0,6.781091009901864,203.4327302970559
12059,sunsets_oftheworld,3.0,9.208839245849916,27.626517737549747
12060,sunshine,43.0,6.436250523610134,276.75877251523576
12061,sunshines,3.0,9.208839245849916,27.626517737549747
12062,supai,3.0,10.307451534518025,30.922354603554076
12063,super,98.0,4.0928434360958335,401.0986567373917
12064,super_africa,4.0,8.921157173398134,35.684628693592536
12065,super_brazil,6.0,8.51569206528997,51.094152391739826
12066,super_europe,19.0,7.363012555351585,139.89723855168012
12067,super_france,9.0,8.110226957181807,72.99204261463626
12068,super_greece,181.0,5.1089545032522,924.7207650886481
12069,super_greece_channel,20.0,7.3117192609640345,146.23438521928068
12070,super_holland,12.0,7.822544884730025,93.8705386167603
12071,super_hubs,3.0,9.208839245849916,27.626517737549747
12072,super_porto_,6.0,8.51569206528997,51.094152391739826
12073,super_portugal,4.0,8.921157173398134,35.684628693592536
12074,super_saopaulo,3.0,9.208839245849916,27.626517737549747
12075,super_switzerland,15.0,7.599401333415815,113.99102000123723
12076,superbe,23.0,7.171957318588875,164.95501832754414
12077,superbloom,5.0,8.698013622083925,43.49006811041963
